date,year,month,quarter,acquisition_channel,impressions,clicks,marketing_spend_usd
2023-11-05,2023,11,Q4,Paid Ad,34566,415,1401.9
2023-11-05,2023,11,Q4,Direct,0,0,0.0
2023-11-05,2023,11,Q4,Referral,0,0,0.0
2023-11-06,2023,11,Q4,Organic Search,0,0,0.0
2023-11-06,2023,11,Q4,Social Media,18123,326,713.71
2023-11-06,2023,11,Q4,Email Campaign,9744,439,261.55
2023-11-06,2023,11,Q4,Paid Ad,28798,346,1167.78
2023-11-06,2023,11,Q4,Direct,0,0,0.0
2023-11-06,2023,11,Q4,Referral,0,0,0.0
2023-11-07,2023,11,Q4,Organic Search,0,0,0.0
2023-11-07,2023,11,Q4,Social Media,17801,320,700.95
2023-11-07,2023,11,Q4,Email Campaign,7260,327,194.86
2023-11-07,2023,11,Q4,Paid Ad,24200,290,982.19
2023-11-07,2023,11,Q4,Direct,0,0,0.0
2023-11-07,2023,11,Q4,Referral,0,0,0.0
2023-11-08,2023,11,Q4,Organic Search,0,0,0.0
2023-11-08,2023,11,Q4,Social Media,18527,333,729.38
2023-11-08,2023,11,Q4,Email Campaign,8475,381,227.63
2023-11-08,2023,11,Q4,Paid Ad,32751,393,1329.12
2023-11-08,2023,11,Q4,Direct,0,0,0.0
2023-11-08,2023,11,Q4,Referral,0,0,0.0
2023-11-09,2023,11,Q4,Organic Search,0,0,0.0
2023-11-09,2023,11,Q4,Social Media,15434,278,608.13
2023-11-09,2023,11,Q4,Email Campaign,8841,398,237.22
2023-11-09,2023,11,Q4,Paid Ad,34404,413,1396.17
2023-11-09,2023,11,Q4,Direct,0,0,0.0
2023-11-09,2023,11,Q4,Referral,0,0,0.0
2023-11-10,2023,11,Q4,Organic Search,0,0,0.0
2023-11-10,2023,11,Q4,Social Media,17935,323,706.16
2023-11-10,2023,11,Q4,Email Campaign,8669,390,232.76
2023-11-10,2023,11,Q4,Paid Ad,29968,360,1215.43
2023-11-10,2023,11,Q4,Direct,0,0,0.0
2023-11-10,2023,11,Q4,Referral,0,0,0.0
2023-11-11,2023,11,Q4,Organic Search,0,0,0.0
2023-11-11,2023,11,Q4,Social Media,17451,314,686.95
2023-11-11,2023,11,Q4,Email Campaign,10809,486,290.31
2023-11-11,2023,11,Q4,Paid Ad,32751,393,1328.53
2023-11-11,2023,11,Q4,Direct,0,0,0.0
2023-11-11,2023,11,Q4,Referral,0,0,0.0
2023-11-12,2023,11,Q4,Organic Search,0,0,0.0
2023-11-12,2023,11,Q4,Social Media,20758,374,817.43
2023-11-12,2023,11,Q4,Email Campaign,8540,384,229.14
2023-11-12,2023,11,Q4,Paid Ad,31178,374,1264.98
2023-11-12,2023,11,Q4,Direct,0,0,0.0
2023-11-12,2023,11,Q4,Referral,0,0,0.0
2023-11-13,2023,11,Q4,Organic Search,0,0,0.0
2023-11-13,2023,11,Q4,Social Media,19333,348,761.64
2023-11-13,2023,11,Q4,Email Campaign,8249,371,221.39
2023-11-13,2023,11,Q4,Paid Ad,33436,401,1355.81
2023-11-13,2023,11,Q4,Direct,0,0,0.0
2023-11-13,2023,11,Q4,Referral,0,0,0.0
2023-11-14,2023,11,Q4,Organic Search,0,0,0.0
2023-11-14,2023,11,Q4,Social Media,17236,310,678.96
2023-11-14,2023,11,Q4,Email Campaign,7239,326,194.19
2023-11-14,2023,11,Q4,Paid Ad,32065,385,1301.29
2023-11-14,2023,11,Q4,Direct,0,0,0.0
2023-11-14,2023,11,Q4,Referral,0,0,0.0
2023-11-15,2023,11,Q4,Organic Search,0,0,0.0
2023-11-15,2023,11,Q4,Social Media,16537,298,650.96
2023-11-15,2023,11,Q4,Email Campaign,8959,403,240.48
2023-11-15,2023,11,Q4,Paid Ad,30008,360,1217.06
2023-11-15,2023,11,Q4,Direct,0,0,0.0
2023-11-15,2023,11,Q4,Referral,0,0,0.0
2023-11-16,2023,11,Q4,Organic Search,0,0,0.0
2023-11-16,2023,11,Q4,Social Media,15219,274,598.86
2023-11-16,2023,11,Q4,Email Campaign,8594,387,230.73
2023-11-16,2023,11,Q4,Paid Ad,35211,423,1427.99
2023-11-16,2023,11,Q4,Direct,0,0,0.0
2023-11-16,2023,11,Q4,Referral,0,0,0.0
2023-11-17,2023,11,Q4,Organic Search,0,0,0.0
2023-11-17,2023,11,Q4,Social Media,18043,325,710.18
2023-11-17,2023,11,Q4,Email Campaign,8443,380,226.72
2023-11-17,2023,11,Q4,Paid Ad,32509,390,1319.1
2023-11-17,2023,11,Q4,Direct,0,0,0.0
2023-11-17,2023,11,Q4,Referral,0,0,0.0
2023-11-18,2023,11,Q4,Organic Search,0,0,0.0
2023-11-18,2023,11,Q4,Social Media,20301,365,798.94
2023-11-18,2023,11,Q4,Email Campaign,9917,446,266.29
2023-11-18,2023,11,Q4,Paid Ad,31420,377,1274.8
2023-11-18,2023,11,Q4,Direct,0,0,0.0
2023-11-18,2023,11,Q4,Referral,0,0,0.0
2023-11-19,2023,11,Q4,Organic Search,0,0,0.0
2023-11-19,2023,11,Q4,Social Media,20328,366,800.41
2023-11-19,2023,11,Q4,Email Campaign,10562,475,283.58
2023-11-19,2023,11,Q4,Paid Ad,32146,386,1303.39
2023-11-19,2023,11,Q4,Direct,0,0,0.0
2023-11-19,2023,11,Q4,Referral,0,0,0.0
2023-11-20,2023,11,Q4,Organic Search,0,0,0.0
2023-11-20,2023,11,Q4,Social Media,19333,348,761.08
2023-11-20,2023,11,Q4,Email Campaign,8422,379,226.08
2023-11-20,2023,11,Q4,Paid Ad,27830,334,1128.33
2023-11-20,2023,11,Q4,Direct,0,0,0.0
2023-11-20,2023,11,Q4,Referral,0,0,0.0
2023-11-21,2023,11,Q4,Organic Search,0,0,0.0
2023-11-21,2023,11,Q4,Social Media,18741,337,737.73
2023-11-21,2023,11,Q4,Email Campaign,8292,373,222.54
2023-11-21,2023,11,Q4,Paid Ad,31783,381,1288.4
2023-11-21,2023,11,Q4,Direct,0,0,0.0
2023-11-21,2023,11,Q4,Referral,0,0,0.0
2023-11-22,2023,11,Q4,Organic Search,0,0,0.0
2023-11-22,2023,11,Q4,Social Media,16940,305,667.27
2023-11-22,2023,11,Q4,Email Campaign,8443,380,226.64
2023-11-22,2023,11,Q4,Paid Ad,31137,374,1262.55
2023-11-22,2023,11,Q4,Direct,0,0,0.0
2023-11-22,2023,11,Q4,Referral,0,0,0.0
2023-11-23,2023,11,Q4,Organic Search,0,0,0.0
2023-11-23,2023,11,Q4,Social Media,17747,319,699.12
2023-11-23,2023,11,Q4,Email Campaign,7131,321,191.36
2023-11-23,2023,11,Q4,Paid Ad,27265,327,1105.67
2023-11-23,2023,11,Q4,Direct,0,0,0.0
2023-11-23,2023,11,Q4,Referral,0,0,0.0
2023-11-24,2023,11,Q4,Organic Search,0,0,0.0
2023-11-24,2023,11,Q4,Social Media,18634,335,734.0
2023-11-24,2023,11,Q4,Email Campaign,8389,378,225.32
2023-11-24,2023,11,Q4,Paid Ad,28677,344,1163.73
2023-11-24,2023,11,Q4,Direct,0,0,0.0
2023-11-24,2023,11,Q4,Referral,0,0,0.0
2023-11-25,2023,11,Q4,Organic Search,0,0,0.0
2023-11-25,2023,11,Q4,Social Media,17801,320,700.31
2023-11-25,2023,11,Q4,Email Campaign,8916,401,239.28
2023-11-25,2023,11,Q4,Paid Ad,28879,347,1170.89
2023-11-25,2023,11,Q4,Direct,0,0,0.0
2023-11-25,2023,11,Q4,Referral,0,0,0.0
2023-11-26,2023,11,Q4,Organic Search,0,0,0.0
2023-11-26,2023,11,Q4,Social Media,19790,356,779.33
2023-11-26,2023,11,Q4,Email Campaign,9293,418,249.34
2023-11-26,2023,11,Q4,Paid Ad,31783,381,1288.8
2023-11-26,2023,11,Q4,Direct,0,0,0.0
2023-11-26,2023,11,Q4,Referral,0,0,0.0
2023-11-27,2023,11,Q4,Organic Search,0,0,0.0
2023-11-27,2023,11,Q4,Social Media,17263,311,679.51
2023-11-27,2023,11,Q4,Email Campaign,8733,393,234.39
2023-11-27,2023,11,Q4,Paid Ad,34969,420,1418.0
2023-11-27,2023,11,Q4,Direct,0,0,0.0
2023-11-27,2023,11,Q4,Referral,0,0,0.0
2023-11-28,2023,11,Q4,Organic Search,0,0,0.0
2023-11-28,2023,11,Q4,Social Media,15246,274,600.57
2023-11-28,2023,11,Q4,Email Campaign,9272,417,248.87
2023-11-28,2023,11,Q4,Paid Ad,32267,387,1309.16
2023-11-28,2023,11,Q4,Direct,0,0,0.0
2023-11-28,2023,11,Q4,Referral,0,0,0.0
2023-11-29,2023,11,Q4,Organic Search,0,0,0.0
2023-11-29,2023,11,Q4,Social Media,16268,293,640.62
2023-11-29,2023,11,Q4,Email Campaign,8626,388,231.45
2023-11-29,2023,11,Q4,Paid Ad,28838,346,1170.13
2023-11-29,2023,11,Q4,Direct,0,0,0.0
2023-11-29,2023,11,Q4,Referral,0,0,0.0
2023-11-30,2023,11,Q4,Organic Search,0,0,0.0
2023-11-30,2023,11,Q4,Social Media,17612,317,693.35
2023-11-30,2023,11,Q4,Email Campaign,9508,428,255.23
2023-11-30,2023,11,Q4,Paid Ad,31379,377,1273.45
2023-11-30,2023,11,Q4,Direct,0,0,0.0
2023-11-30,2023,11,Q4,Referral,0,0,0.0
2023-12-01,2023,12,Q4,Organic Search,0,0,0.0
2023-12-01,2023,12,Q4,Social Media,18069,325,711.01
2023-12-01,2023,12,Q4,Email Campaign,8196,369,219.92
2023-12-01,2023,12,Q4,Paid Ad,26378,317,1070.39
2023-12-01,2023,12,Q4,Direct,0,0,0.0
2023-12-01,2023,12,Q4,Referral,0,0,0.0
2023-12-02,2023,12,Q4,Organic Search,0,0,0.0
2023-12-02,2023,12,Q4,Social Media,19629,353,772.61
2023-12-02,2023,12,Q4,Email Campaign,10702,482,287.16
2023-12-02,2023,12,Q4,Paid Ad,30210,363,1226.16
2023-12-02,2023,12,Q4,Direct,0,0,0.0
2023-12-02,2023,12,Q4,Referral,0,0,0.0
2023-12-03,2023,12,Q4,Organic Search,0,0,0.0
2023-12-03,2023,12,Q4,Social Media,18285,329,719.4
2023-12-03,2023,12,Q4,Email Campaign,9852,443,264.54
2023-12-03,2023,12,Q4,Paid Ad,31742,381,1286.77
2023-12-03,2023,12,Q4,Direct,0,0,0.0
2023-12-03,2023,12,Q4,Referral,0,0,0.0
2023-12-04,2023,12,Q4,Organic Search,0,0,0.0
2023-12-04,2023,12,Q4,Social Media,16241,292,639.91
2023-12-04,2023,12,Q4,Email Campaign,8196,369,220.04
2023-12-04,2023,12,Q4,Paid Ad,26660,320,1081.93
2023-12-04,2023,12,Q4,Direct,0,0,0.0
2023-12-04,2023,12,Q4,Referral,0,0,0.0
2023-12-05,2023,12,Q4,Organic Search,0,0,0.0
2023-12-05,2023,12,Q4,Social Media,15999,288,629.96
2023-12-05,2023,12,Q4,Email Campaign,8959,403,240.56
2023-12-05,2023,12,Q4,Paid Ad,26822,322,1087.57
2023-12-05,2023,12,Q4,Direct,0,0,0.0
2023-12-05,2023,12,Q4,Referral,0,0,0.0
2023-12-06,2023,12,Q4,Organic Search,0,0,0.0
2023-12-06,2023,12,Q4,Social Media,15139,272,595.88
2023-12-06,2023,12,Q4,Email Campaign,8056,363,216.26
2023-12-06,2023,12,Q4,Paid Ad,31702,380,1285.74
2023-12-06,2023,12,Q4,Direct,0,0,0.0
2023-12-06,2023,12,Q4,Referral,0,0,0.0
2023-12-07,2023,12,Q4,Organic Search,0,0,0.0
2023-12-07,2023,12,Q4,Social Media,17075,307,672.48
2023-12-07,2023,12,Q4,Email Campaign,8164,367,219.28
2023-12-07,2023,12,Q4,Paid Ad,30048,361,1218.93
2023-12-07,2023,12,Q4,Direct,0,0,0.0
2023-12-07,2023,12,Q4,Referral,0,0,0.0
2023-12-08,2023,12,Q4,Organic Search,0,0,0.0
2023-12-08,2023,12,Q4,Social Media,14923,269,587.81
2023-12-08,2023,12,Q4,Email Campaign,8819,397,236.74
2023-12-08,2023,12,Q4,Paid Ad,30855,370,1251.85
2023-12-08,2023,12,Q4,Direct,0,0,0.0
2023-12-08,2023,12,Q4,Referral,0,0,0.0
2023-12-09,2023,12,Q4,Organic Search,0,0,0.0
2023-12-09,2023,12,Q4,Social Media,19306,348,759.96
2023-12-09,2023,12,Q4,Email Campaign,10541,474,282.99
2023-12-09,2023,12,Q4,Paid Ad,31339,376,1270.82
2023-12-09,2023,12,Q4,Direct,0,0,0.0
2023-12-09,2023,12,Q4,Referral,0,0,0.0
2023-12-10,2023,12,Q4,Organic Search,0,0,0.0
2023-12-10,2023,12,Q4,Social Media,21753,392,856.6
2023-12-10,2023,12,Q4,Email Campaign,9874,444,265.13
2023-12-10,2023,12,Q4,Paid Ad,33517,402,1359.19
2023-12-10,2023,12,Q4,Direct,0,0,0.0
2023-12-10,2023,12,Q4,Referral,0,0,0.0
2023-12-11,2023,12,Q4,Organic Search,0,0,0.0
2023-12-11,2023,12,Q4,Social Media,17317,312,682.14
2023-12-11,2023,12,Q4,Email Campaign,8411,378,225.76
2023-12-11,2023,12,Q4,Paid Ad,32872,394,1333.18
2023-12-11,2023,12,Q4,Direct,0,0,0.0
2023-12-11,2023,12,Q4,Referral,0,0,0.0
2023-12-12,2023,12,Q4,Organic Search,0,0,0.0
2023-12-12,2023,12,Q4,Social Media,15865,286,624.36
2023-12-12,2023,12,Q4,Email Campaign,7970,359,213.83
2023-12-12,2023,12,Q4,Paid Ad,32428,389,1315.32
2023-12-12,2023,12,Q4,Direct,0,0,0.0
2023-12-12,2023,12,Q4,Referral,0,0,0.0
2023-12-13,2023,12,Q4,Organic Search,0,0,0.0
2023-12-13,2023,12,Q4,Social Media,16537,298,650.68
2023-12-13,2023,12,Q4,Email Campaign,9099,409,244.14
2023-12-13,2023,12,Q4,Paid Ad,34001,408,1379.75
2023-12-13,2023,12,Q4,Direct,0,0,0.0
2023-12-13,2023,12,Q4,Referral,0,0,0.0
2023-12-14,2023,12,Q4,Organic Search,0,0,0.0
2023-12-14,2023,12,Q4,Social Media,16805,302,661.26
2023-12-14,2023,12,Q4,Email Campaign,8949,403,240.16
2023-12-14,2023,12,Q4,Paid Ad,27185,326,1102.53
2023-12-14,2023,12,Q4,Direct,0,0,0.0
2023-12-14,2023,12,Q4,Referral,0,0,0.0
2023-12-15,2023,12,Q4,Organic Search,0,0,0.0
2023-12-15,2023,12,Q4,Social Media,18392,331,724.45
2023-12-15,2023,12,Q4,Email Campaign,8615,388,231.37
2023-12-15,2023,12,Q4,Paid Ad,31057,373,1260.56
2023-12-15,2023,12,Q4,Direct,0,0,0.0
2023-12-15,2023,12,Q4,Referral,0,0,0.0
2023-12-16,2023,12,Q4,Organic Search,0,0,0.0
2023-12-16,2023,12,Q4,Social Media,18930,341,745.13
2023-12-16,2023,12,Q4,Email Campaign,8465,381,227.11
2023-12-16,2023,12,Q4,Paid Ad,35816,430,1453.04
2023-12-16,2023,12,Q4,Direct,0,0,0.0
2023-12-16,2023,12,Q4,Referral,0,0,0.0
2023-12-17,2023,12,Q4,Organic Search,0,0,0.0
2023-12-17,2023,12,Q4,Social Media,16671,300,656.01
2023-12-17,2023,12,Q4,Email Campaign,9508,428,255.23
2023-12-17,2023,12,Q4,Paid Ad,37026,444,1501.95
2023-12-17,2023,12,Q4,Direct,0,0,0.0
2023-12-17,2023,12,Q4,Referral,0,0,0.0
2023-12-18,2023,12,Q4,Organic Search,0,0,0.0
2023-12-18,2023,12,Q4,Social Media,17612,317,693.71
2023-12-18,2023,12,Q4,Email Campaign,9809,441,263.22
2023-12-18,2023,12,Q4,Paid Ad,32388,389,1314.21
2023-12-18,2023,12,Q4,Direct,0,0,0.0
2023-12-18,2023,12,Q4,Referral,0,0,0.0
2023-12-19,2023,12,Q4,Organic Search,0,0,0.0
2023-12-19,2023,12,Q4,Social Media,16456,296,647.46
2023-12-19,2023,12,Q4,Email Campaign,8508,383,228.23
2023-12-19,2023,12,Q4,Paid Ad,29847,358,1210.02
2023-12-19,2023,12,Q4,Direct,0,0,0.0
2023-12-19,2023,12,Q4,Referral,0,0,0.0
2023-12-20,2023,12,Q4,Organic Search,0,0,0.0
2023-12-20,2023,12,Q4,Social Media,15165,273,596.72
2023-12-20,2023,12,Q4,Email Campaign,7841,353,210.61
2023-12-20,2023,12,Q4,Paid Ad,28596,343,1160.11
2023-12-20,2023,12,Q4,Direct,0,0,0.0
2023-12-20,2023,12,Q4,Referral,0,0,0.0
2023-12-21,2023,12,Q4,Organic Search,0,0,0.0
2023-12-21,2023,12,Q4,Social Media,14520,261,571.94
2023-12-21,2023,12,Q4,Email Campaign,8518,383,228.59
2023-12-21,2023,12,Q4,Paid Ad,29363,352,1190.41
2023-12-21,2023,12,Q4,Direct,0,0,0.0
2023-12-21,2023,12,Q4,Referral,0,0,0.0
2023-12-22,2023,12,Q4,Organic Search,0,0,0.0
2023-12-22,2023,12,Q4,Social Media,15031,271,591.79
2023-12-22,2023,12,Q4,Email Campaign,8755,394,235.11
2023-12-22,2023,12,Q4,Paid Ad,31662,380,1284.19
2023-12-22,2023,12,Q4,Direct,0,0,0.0
2023-12-22,2023,12,Q4,Referral,0,0,0.0
2023-12-23,2023,12,Q4,Organic Search,0,0,0.0
2023-12-23,2023,12,Q4,Social Media,20328,366,799.97
2023-12-23,2023,12,Q4,Email Campaign,9508,428,255.11
2023-12-23,2023,12,Q4,Paid Ad,36058,433,1462.86
2023-12-23,2023,12,Q4,Direct,0,0,0.0
2023-12-23,2023,12,Q4,Referral,0,0,0.0
2023-12-24,2023,12,Q4,Organic Search,0,0,0.0
2023-12-24,2023,12,Q4,Social Media,21054,379,828.45
2023-12-24,2023,12,Q4,Email Campaign,9992,450,268.31
2023-12-24,2023,12,Q4,Paid Ad,32146,386,1304.63
2023-12-24,2023,12,Q4,Direct,0,0,0.0
2023-12-24,2023,12,Q4,Referral,0,0,0.0
2023-12-25,2023,12,Q4,Organic Search,0,0,0.0
2023-12-25,2023,12,Q4,Social Media,17747,319,698.32
2023-12-25,2023,12,Q4,Email Campaign,9293,418,249.54
2023-12-25,2023,12,Q4,Paid Ad,28516,342,1156.65
2023-12-25,2023,12,Q4,Direct,0,0,0.0
2023-12-25,2023,12,Q4,Referral,0,0,0.0
2023-12-26,2023,12,Q4,Organic Search,0,0,0.0
2023-12-26,2023,12,Q4,Social Media,20274,365,797.86
2023-12-26,2023,12,Q4,Email Campaign,8131,366,218.17
2023-12-26,2023,12,Q4,Paid Ad,30008,360,1217.77
2023-12-26,2023,12,Q4,Direct,0,0,0.0
2023-12-26,2023,12,Q4,Referral,0,0,0.0
2023-12-27,2023,12,Q4,Organic Search,0,0,0.0
2023-12-27,2023,12,Q4,Social Media,16429,296,646.47
2023-12-27,2023,12,Q4,Email Campaign,8636,389,231.81
2023-12-27,2023,12,Q4,Paid Ad,25773,309,1045.34
2023-12-27,2023,12,Q4,Direct,0,0,0.0
2023-12-27,2023,12,Q4,Referral,0,0,0.0
2023-12-28,2023,12,Q4,Organic Search,0,0,0.0
2023-12-28,2023,12,Q4,Social Media,16591,299,653.35
2023-12-28,2023,12,Q4,Email Campaign,7744,348,207.83
2023-12-28,2023,12,Q4,Paid Ad,30250,363,1227.75
2023-12-28,2023,12,Q4,Direct,0,0,0.0
2023-12-28,2023,12,Q4,Referral,0,0,0.0
2023-12-29,2023,12,Q4,Organic Search,0,0,0.0
2023-12-29,2023,12,Q4,Social Media,18741,337,737.58
2023-12-29,2023,12,Q4,Email Campaign,8927,402,239.48
2023-12-29,2023,12,Q4,Paid Ad,24281,291,984.14
2023-12-29,2023,12,Q4,Direct,0,0,0.0
2023-12-29,2023,12,Q4,Referral,0,0,0.0
2023-12-30,2023,12,Q4,Organic Search,0,0,0.0
2023-12-30,2023,12,Q4,Social Media,23205,418,914.07
2023-12-30,2023,12,Q4,Email Campaign,9992,450,268.08
2023-12-30,2023,12,Q4,Paid Ad,32307,388,1310.03
2023-12-30,2023,12,Q4,Direct,0,0,0.0
2023-12-30,2023,12,Q4,Referral,0,0,0.0
2023-12-31,2023,12,Q4,Organic Search,0,0,0.0
2023-12-31,2023,12,Q4,Social Media,20221,364,795.6
2023-12-31,2023,12,Q4,Email Campaign,9895,445,265.61
2023-12-31,2023,12,Q4,Paid Ad,32589,391,1322.28
2023-12-31,2023,12,Q4,Direct,0,0,0.0
2023-12-31,2023,12,Q4,Referral,0,0,0.0
2024-01-01,2024,1,Q1,Organic Search,0,0,0.0
2024-01-01,2024,1,Q1,Social Media,11239,202,442.74
2024-01-01,2024,1,Q1,Email Campaign,5152,232,138.23
2024-01-01,2024,1,Q1,Paid Ad,18473,222,749.78
2024-01-01,2024,1,Q1,Direct,0,0,0.0
2024-01-01,2024,1,Q1,Referral,0,0,0.0
2024-01-02,2024,1,Q1,Organic Search,0,0,0.0
2024-01-02,2024,1,Q1,Social Media,10460,188,411.92
2024-01-02,2024,1,Q1,Email Campaign,4797,216,128.65
2024-01-02,2024,1,Q1,Paid Ad,19320,232,783.87
2024-01-02,2024,1,Q1,Direct,0,0,0.0
2024-01-02,2024,1,Q1,Referral,0,0,0.0
2024-01-03,2024,1,Q1,Organic Search,0,0,0.0
2024-01-03,2024,1,Q1,Social Media,11589,209,456.26
2024-01-03,2024,1,Q1,Email Campaign,5636,254,151.28
2024-01-03,2024,1,Q1,Paid Ad,20368,244,825.66
2024-01-03,2024,1,Q1,Direct,0,0,0.0
2024-01-03,2024,1,Q1,Referral,0,0,0.0
2024-01-04,2024,1,Q1,Organic Search,0,0,0.0
2024-01-04,2024,1,Q1,Social Media,11347,204,447.15
2024-01-04,2024,1,Q1,Email Campaign,5184,233,139.07
2024-01-04,2024,1,Q1,Paid Ad,20368,244,826.89
2024-01-04,2024,1,Q1,Direct,0,0,0.0
2024-01-04,2024,1,Q1,Referral,0,0,0.0
2024-01-05,2024,1,Q1,Organic Search,0,0,0.0
2024-01-05,2024,1,Q1,Social Media,9868,178,388.53
2024-01-05,2024,1,Q1,Email Campaign,5023,226,134.81
2024-01-05,2024,1,Q1,Paid Ad,17626,212,715.07
2024-01-05,2024,1,Q1,Direct,0,0,0.0
2024-01-05,2024,1,Q1,Referral,0,0,0.0
2024-01-06,2024,1,Q1,Organic Search,0,0,0.0
2024-01-06,2024,1,Q1,Social Media,13821,249,544.54
2024-01-06,2024,1,Q1,Email Campaign,6690,301,179.67
2024-01-06,2024,1,Q1,Paid Ad,22829,274,925.8
2024-01-06,2024,1,Q1,Direct,0,0,0.0
2024-01-06,2024,1,Q1,Referral,0,0,0.0
2024-01-07,2024,1,Q1,Organic Search,0,0,0.0
2024-01-07,2024,1,Q1,Social Media,13821,249,544.22
2024-01-07,2024,1,Q1,Email Campaign,5787,260,155.33
2024-01-07,2024,1,Q1,Paid Ad,22587,271,915.89
2024-01-07,2024,1,Q1,Direct,0,0,0.0
2024-01-07,2024,1,Q1,Referral,0,0,0.0
2024-01-08,2024,1,Q1,Organic Search,0,0,0.0
2024-01-08,2024,1,Q1,Social Media,10971,197,431.48
2024-01-08,2024,1,Q1,Email Campaign,5776,260,155.13
2024-01-08,2024,1,Q1,Paid Ad,18916,227,767.68
2024-01-08,2024,1,Q1,Direct,0,0,0.0
2024-01-08,2024,1,Q1,Referral,0,0,0.0
2024-01-09,2024,1,Q1,Organic Search,0,0,0.0
2024-01-09,2024,1,Q1,Social Media,10729,193,422.41
2024-01-09,2024,1,Q1,Email Campaign,5647,254,151.6
2024-01-09,2024,1,Q1,Paid Ad,20449,245,829.16
2024-01-09,2024,1,Q1,Direct,0,0,0.0
2024-01-09,2024,1,Q1,Referral,0,0,0.0
2024-01-10,2024,1,Q1,Organic Search,0,0,0.0
2024-01-10,2024,1,Q1,Social Media,10487,189,412.55
2024-01-10,2024,1,Q1,Email Campaign,5388,242,144.56
2024-01-10,2024,1,Q1,Paid Ad,17464,210,709.22
2024-01-10,2024,1,Q1,Direct,0,0,0.0
2024-01-10,2024,1,Q1,Referral,0,0,0.0
2024-01-11,2024,1,Q1,Organic Search,0,0,0.0
2024-01-11,2024,1,Q1,Social Media,8847,159,348.76
2024-01-11,2024,1,Q1,Email Campaign,5496,247,147.62
2024-01-11,2024,1,Q1,Paid Ad,20046,241,812.58
2024-01-11,2024,1,Q1,Direct,0,0,0.0
2024-01-11,2024,1,Q1,Referral,0,0,0.0
2024-01-12,2024,1,Q1,Organic Search,0,0,0.0
2024-01-12,2024,1,Q1,Social Media,11293,203,445.0
2024-01-12,2024,1,Q1,Email Campaign,4571,206,122.64
2024-01-12,2024,1,Q1,Paid Ad,18553,223,753.08
2024-01-12,2024,1,Q1,Direct,0,0,0.0
2024-01-12,2024,1,Q1,Referral,0,0,0.0
2024-01-13,2024,1,Q1,Organic Search,0,0,0.0
2024-01-13,2024,1,Q1,Social Media,10460,188,412.27
2024-01-13,2024,1,Q1,Email Campaign,6905,311,185.36
2024-01-13,2024,1,Q1,Paid Ad,20046,241,813.65
2024-01-13,2024,1,Q1,Direct,0,0,0.0
2024-01-13,2024,1,Q1,Referral,0,0,0.0
2024-01-14,2024,1,Q1,Organic Search,0,0,0.0
2024-01-14,2024,1,Q1,Social Media,14009,252,551.58
2024-01-14,2024,1,Q1,Email Campaign,6690,301,179.71
2024-01-14,2024,1,Q1,Paid Ad,20368,244,826.85
2024-01-14,2024,1,Q1,Direct,0,0,0.0
2024-01-14,2024,1,Q1,Referral,0,0,0.0
2024-01-15,2024,1,Q1,Organic Search,0,0,0.0
2024-01-15,2024,1,Q1,Social Media,10057,181,396.37
2024-01-15,2024,1,Q1,Email Campaign,5561,250,149.37
2024-01-15,2024,1,Q1,Paid Ad,17827,214,722.5
2024-01-15,2024,1,Q1,Direct,0,0,0.0
2024-01-15,2024,1,Q1,Referral,0,0,0.0
2024-01-16,2024,1,Q1,Organic Search,0,0,0.0
2024-01-16,2024,1,Q1,Social Media,11159,201,439.44
2024-01-16,2024,1,Q1,Email Campaign,5206,234,139.66
2024-01-16,2024,1,Q1,Paid Ad,16375,197,664.44
2024-01-16,2024,1,Q1,Direct,0,0,0.0
2024-01-16,2024,1,Q1,Referral,0,0,0.0
2024-01-17,2024,1,Q1,Organic Search,0,0,0.0
2024-01-17,2024,1,Q1,Social Media,9089,164,358.07
2024-01-17,2024,1,Q1,Email Campaign,5507,248,147.94
2024-01-17,2024,1,Q1,Paid Ad,18231,219,740.04
2024-01-17,2024,1,Q1,Direct,0,0,0.0
2024-01-17,2024,1,Q1,Referral,0,0,0.0
2024-01-18,2024,1,Q1,Organic Search,0,0,0.0
2024-01-18,2024,1,Q1,Social Media,10567,190,416.57
2024-01-18,2024,1,Q1,Email Campaign,5711,257,153.38
2024-01-18,2024,1,Q1,Paid Ad,20893,251,847.57
2024-01-18,2024,1,Q1,Direct,0,0,0.0
2024-01-18,2024,1,Q1,Referral,0,0,0.0
2024-01-19,2024,1,Q1,Organic Search,0,0,0.0
2024-01-19,2024,1,Q1,Social Media,10836,195,426.35
2024-01-19,2024,1,Q1,Email Campaign,5260,237,141.34
2024-01-19,2024,1,Q1,Paid Ad,19884,239,805.86
2024-01-19,2024,1,Q1,Direct,0,0,0.0
2024-01-19,2024,1,Q1,Referral,0,0,0.0
2024-01-20,2024,1,Q1,Organic Search,0,0,0.0
2024-01-20,2024,1,Q1,Social Media,11347,204,446.83
2024-01-20,2024,1,Q1,Email Campaign,6335,285,170.05
2024-01-20,2024,1,Q1,Paid Ad,22950,275,930.41
2024-01-20,2024,1,Q1,Direct,0,0,0.0
2024-01-20,2024,1,Q1,Referral,0,0,0.0
2024-01-21,2024,1,Q1,Organic Search,0,0,0.0
2024-01-21,2024,1,Q1,Social Media,13417,242,528.52
2024-01-21,2024,1,Q1,Email Campaign,5260,237,141.18
2024-01-21,2024,1,Q1,Paid Ad,20610,247,836.8
